type_of_order,order_no,account_no,sec_symbol,trading_datetime,trading_unit,trading_price,trading_amt
BUY,ORD20250703201044871708_1131,ACC049,OSP,2025-06-23 14:50:17,1100,20.14,22154.0
SELL,ORD20250703201044872237_7408,ACC114,KBANK,2025-06-23 14:53:24,3100,135.86,421166.0
BUY,ORD20250703201044871596_2298,ACC152,TISCO,2025-06-23 14:59:07,7600,97.75,742900.0
SELL,ORD20250703201044870601_3746,ACC193,TISCO,2025-06-23 15:00:19,500,99.09,49545.0
SELL,ORD20250703201044870782_3408,ACC151,BDMS,2025-06-23 15:02:21,300,28.9,8670.0
BUY,ORD20250703201044870713_8512,ACC148,BBL,2025-06-23 15:03:10,3800,133.15,505970.0
BUY,ORD20250703201044871814_3547,ACC176,TRUE,2025-06-23 15:04:55,9400,6.31,59314.0
BUY,ORD20250703201044871242_2104,ACC058,PTT,2025-06-23 15:07:04,800,33.12,26496.0
SELL,ORD20250703201044870954_2284,ACC029,TRUE,2025-06-23 15:07:47,1500,6.61,9915.0
BUY,ORD20250703201044870700_9211,ACC160,TISCO,2025-06-23 15:09:25,2600,93.51,243126.0
SELL,ORD20250703201044870949_3208,ACC041,CRC,2025-06-23 15:09:43,3500,31.34,109690.0
SELL,ORD20250703201044871377_7928,ACC046,INTUCH,2025-06-23 15:10:55,3000,79.86,239580.0
SELL,ORD20250703201044870583_5937,ACC063,DELTA,2025-06-23 15:11:24,4700,83.94,394518.0
SELL,ORD20250703201044870777_5545,ACC151,ADVANC,2025-06-23 15:11:48,1300,211.5,274950.0
BUY,ORD20250703201044872088_1226,ACC198,KTB,2025-06-23 15:15:07,8600,18.76,161336.0
SELL,ORD20250703201044871592_1435,ACC168,KTB,2025-06-23 15:15:31,700,19.79,13853.0
SELL,ORD20250703201044870638_2351,ACC163,DELTA,2025-06-23 15:17:13,6600,81.59,538494.0
BUY,ORD20250703201044870558_1041,ACC094,KTC,2025-06-23 15:17:24,9300,47.5,441750.0
BUY,ORD20250703201044872253_1277,ACC072,INTUCH,2025-06-23 15:17:41,6100,77.04,469944.0
SELL,ORD20250703201044871038_6379,ACC171,PTT,2025-06-23 15:20:19,500,31.16,15580.0
SELL,ORD20250703201044872007_6079,ACC122,INTUCH,2025-06-23 15:21:08,200,71.95,14390.0
BUY,ORD20250703201044872002_9665,ACC122,CPALL,2025-06-23 15:24:07,2300,52.42,120566.0
SELL,ORD20250703201044871786_8764,ACC091,KBANK,2025-06-23 15:28:57,4900,143.33,702317.0
SELL,ORD20250703201044872093_8312,ACC129,SCC,2025-06-23 15:30:03,600,260.53,156318.0
SELL,ORD20250703201044870651_5290,ACC055,TISCO,2025-06-23 15:30:42,8000,90.11,720880.0
BUY,ORD20250703201044871324_3092,ACC073,AOT,2025-06-23 15:31:32,7100,70.79,502609.0
SELL,ORD20250703201044871372_8261,ACC046,CPALL,2025-06-23 15:32:25,6300,57.59,362817.0
SELL,ORD20250703201044870768_7174,ACC151,BBL,2025-06-23 15:34:26,6800,131.38,893384.0
BUY,ORD20250703201044871238_2585,ACC032,AOT,2025-06-23 15:35:33,4300,60.66,260838.0
SELL,ORD20250703201044871386_5017,ACC008,BDMS,2025-06-23 15:36:51,1800,25.79,46422.0
BUY,ORD20250703201044872128_9333,ACC027,TISCO,2025-06-23 15:37:19,1200,99.6,119520.0
BUY,ORD20250703201044871412_7460,ACC092,CPALL,2025-06-23 15:37:21,8900,59.3,527770.0
SELL,ORD20250703201044871766_8390,ACC179,DELTA,2025-06-23 15:39:55,100,81.88,8188.0
SELL,ORD20250703201044870592_6417,ACC123,KBANK,2025-06-23 15:40:21,4700,148.22,696634.0
BUY,ORD20250703201044872040_4046,ACC196,CPALL,2025-06-23 15:41:09,4500,52.29,235305.0
BUY,ORD20250703201044871071_8401,ACC126,KBANK,2025-06-23 15:43:00,8900,145.9,1298510.0
BUY,ORD20250703201044871216_1088,ACC138,ADVANC,2025-06-23 15:43:32,2000,206.77,413540.0
BUY,ORD20250703201044870738_4967,ACC133,KBANK,2025-06-23 15:43:32,1000,149.63,149630.0
SELL,ORD20250703201044870854_1640,ACC147,KTB,2025-06-23 15:44:26,1100,17.02,18722.0
SELL,ORD20250703201044872151_7343,ACC096,KTB,2025-06-23 15:44:29,1000,18.0,18000.0
BUY,ORD20250703201044871159_5783,ACC056,GULF,2025-06-23 15:45:07,3700,41.57,153809.0
BUY,ORD20250703201044870986_4795,ACC012,INTUCH,2025-06-23 15:45:16,8500,70.53,599505.0
BUY,ORD20250703201044871741_6847,ACC162,CRC,2025-06-23 15:46:20,2000,31.47,62940.0
BUY,ORD20250703201044871507_7408,ACC020,TISCO,2025-06-23 15:46:27,6600,90.53,597498.0
SELL,ORD20250703201044871641_1574,ACC024,TISCO,2025-06-23 15:46:49,700,98.51,68957.0
BUY,ORD20250703201044871723_9539,ACC097,PTT,2025-06-23 15:46:59,5300,36.18,191754.0
SELL,ORD20250703201044872325_1599,ACC069,KTC,2025-06-23 15:47:06,400,48.17,19268.0
SELL,ORD20250703201044871970_4969,ACC006,TOP,2025-06-23 15:47:46,200,59.1,11820.0
SELL,ORD20250703201044870587_1261,ACC145,BDMS,2025-06-23 15:50:37,700,26.39,18473.0
BUY,ORD20250703201044870665_9143,ACC125,KTC,2025-06-23 15:50:49,6700,49.94,334598.0
SELL,ORD20250703201044871628_4081,ACC024,DELTA,2025-06-23 15:52:15,3000,85.0,255000.0
BUY,ORD20250703201044870691_7738,ACC130,PTT,2025-06-23 15:53:06,5200,34.81,181012.0
BUY,ORD20250703201044871699_7212,ACC117,OSP,2025-06-23 15:55:32,300,20.49,6147.0
BUY,ORD20250703201044871790_6121,ACC091,AOT,2025-06-23 15:57:06,3000,60.95,182850.0
SELL,ORD20250703201044870935_3768,ACC041,INTUCH,2025-06-23 15:58:00,8900,72.79,647831.0
BUY,ORD20250703201044870709_2832,ACC148,ADVANC,2025-06-23 15:58:03,6700,224.26,1502542.0
BUY,ORD20250703201044871942_1442,ACC161,ADVANC,2025-06-23 15:59:04,3200,226.9,726080.0
SELL,ORD20250703201044871280_2000,ACC164,CRC,2025-06-23 16:00:01,4800,36.69,176112.0
BUY,ORD20250703201044870809_9274,ACC159,ADVANC,2025-06-23 16:01:27,2100,201.1,422310.0
SELL,ORD20250703201044872249_5606,ACC072,TRUE,2025-06-23 16:01:31,3500,5.14,17990.0
SELL,ORD20250703201044871220_2696,ACC138,MINT,2025-06-23 16:01:37,300,31.29,9387.0
SELL,ORD20250703201044871582_5458,ACC111,BBL,2025-06-23 16:03:20,300,131.1,39330.0
SELL,ORD20250703201044870903_6989,ACC082,DELTA,2025-06-23 16:06:37,7900,81.12,640848.0
SELL,ORD20250703201044871198_6442,ACC054,KTC,2025-06-23 16:09:36,1500,52.95,79425.0
SELL,ORD20250703201044871451_4067,ACC194,KTC,2025-06-23 16:11:03,300,52.59,15777.0
SELL,ORD20250703201044870881_9673,ACC131,BDMS,2025-06-23 16:11:50,4200,26.91,113022.0
SELL,ORD20250703201044872195_7410,ACC200,TRUE,2025-06-23 16:12:11,1100,5.38,5918.0
BUY,ORD20250703201044871467_2308,ACC002,SCB,2025-06-23 16:13:40,8700,123.59,1075233.0
SELL,ORD20250703201044871488_5806,ACC017,GULF,2025-06-23 16:14:52,400,41.36,16544.0
BUY,ORD20250703201044871381_7037,ACC008,CPALL,2025-06-23 16:17:45,8100,59.95,485595.0
BUY,ORD20250703201044870578_4616,ACC063,DELTA,2025-06-23 16:18:26,2600,84.6,219960.0
SELL,ORD20250703201044871606_8879,ACC152,ADVANC,2025-06-23 16:19:32,3800,202.92,771096.0
BUY,ORD20250703201044872026_8976,ACC188,DELTA,2025-06-23 16:20:02,1500,90.79,136185.0
SELL,ORD20250703201044871123_6325,ACC104,OSP,2025-06-23 16:21:22,1200,23.05,27660.0
SELL,ORD20250703201044870868_1000,ACC113,MINT,2025-06-23 16:22:50,5200,30.03,156156.0
BUY,ORD20250703201044872287_2169,ACC118,BBL,2025-06-23 16:24:07,3900,140.09,546351.0
BUY,ORD20250703201044871896_1990,ACC086,ADVANC,2025-06-23 16:24:09,8700,222.34,1934358.0
BUY,ORD20250703201044872160_7801,ACC096,OSP,2025-06-23 16:25:34,7200,21.94,157968.0
SELL,ORD20250703201044872169_1772,ACC064,MINT,2025-06-23 16:26:10,700,34.59,24213.0
SELL,ORD20250703201044871118_1003,ACC036,DELTA,2025-06-23 16:26:47,100,89.13,8913.0
SELL,ORD20250703201044871247_8342,ACC058,SCC,2025-06-23 16:31:05,300,257.65,77295.0
SELL,ORD20250703201044871128_2176,ACC104,MINT,2025-06-23 16:32:06,1000,35.2,35200.0
BUY,ORD20250703201044871556_7551,ACC167,KBANK,2025-06-23 16:35:50,2000,143.06,286120.0
BUY,ORD20250703201044872142_4581,ACC096,OSP,2025-06-23 16:36:31,1100,20.93,23023.0
BUY,ORD20250703201044871985_6479,ACC018,OSP,2025-06-23 16:36:46,1700,23.5,39950.0
SELL,ORD20250703201044870795_9640,ACC035,MINT,2025-06-23 16:37:01,2700,32.52,87804.0
BUY,ORD20250703201044871091_8262,ACC062,ADVANC,2025-06-23 16:40:48,3600,215.26,774936.0
BUY,ORD20250703201044870969_6526,ACC093,DELTA,2025-06-23 16:41:36,1000,89.81,89810.0
BUY,ORD20250703201044872219_8526,ACC089,BDMS,2025-06-23 16:41:49,9100,27.28,248248.0
BUY,ORD20250703201044872106_9262,ACC010,TISCO,2025-06-23 16:44:35,3600,91.14,328104.0
BUY,ORD20250703201044871881_1899,ACC199,KBANK,2025-06-23 16:44:38,5700,134.9,768930.0
SELL,ORD20250703201044870917_1676,ACC098,TOP,2025-06-23 16:46:24,300,58.15,17445.0
BUY,ORD20250703201044870837_6705,ACC075,KTB,2025-06-23 16:48:03,8600,17.6,151360.0
SELL,ORD20250703201044871056_4431,ACC059,CPALL,2025-06-23 16:48:58,1300,50.62,65806.0
BUY,ORD20250703201044871447_4008,ACC038,SCB,2025-06-23 16:49:02,4800,118.48,568704.0
SELL,ORD20250703201044872044_3685,ACC196,GULF,2025-06-23 16:51:46,900,40.1,36090.0
SELL,ORD20250703201044871189_2522,ACC054,KTC,2025-06-23 16:52:01,1600,50.22,80352.0
SELL,ORD20250703201044871009_7813,ACC144,TRUE,2025-06-23 16:52:09,1000,5.04,5040.0
BUY,ORD20250703201044871102_5769,ACC062,SCB,2025-06-23 16:52:30,5000,113.64,568200.0
SELL,ORD20250703201044870746_5800,ACC133,DELTA,2025-06-23 16:53:05,200,93.33,18666.0
SELL,ORD20250703201044870926_2418,ACC044,DELTA,2025-06-23 16:54:28,800,86.03,68824.0
BUY,ORD20250703201044871576_3449,ACC111,KBANK,2025-06-23 16:54:59,6900,131.24,905556.0
SELL,ORD20250703201044870742_9271,ACC133,KTC,2025-06-23 16:55:55,11000,47.62,523820.0
BUY,ORD20250703201044871615_6554,ACC127,OSP,2025-06-23 16:56:16,4000,23.42,93680.0
BUY,ORD20250703201044871224_4754,ACC138,SCC,2025-06-23 16:58:17,4500,279.7,1258650.0
SELL,ORD20250703201044870982_3597,ACC012,PTT,2025-06-23 16:58:22,900,36.35,32715.0
BUY,ORD20250703201044873294_2161,ACC143,AOT,2025-06-24 09:02:48,3200,72.91,233312.0
SELL,ORD20250703201044872582_5338,ACC009,DELTA,2025-06-24 09:07:06,11200,83.25,932400.0
BUY,ORD20250703201044872781_8279,ACC092,DELTA,2025-06-24 09:08:59,6500,87.08,566020.0
SELL,ORD20250703201044873704_3897,ACC029,DELTA,2025-06-24 09:10:20,1700,92.9,157930.0
SELL,ORD20250703201044873700_4263,ACC029,TOP,2025-06-24 09:12:43,5700,50.19,286083.0
BUY,ORD20250703201044873445_1584,ACC026,AOT,2025-06-24 09:14:59,2100,71.34,149814.0
BUY,ORD20250703201044873376_1595,ACC020,TISCO,2025-06-24 09:16:08,2300,91.14,209622.0
SELL,ORD20250703201044873201_6802,ACC008,KTC,2025-06-24 09:17:41,2200,52.09,114598.0
SELL,ORD20250703201044872502_6654,ACC112,SCC,2025-06-24 09:18:53,2700,279.01,753327.0
BUY,ORD20250703201044872956_9021,ACC105,BBL,2025-06-24 09:20:22,7900,146.38,1156402.0
BUY,ORD20250703201044872456_4448,ACC031,TOP,2025-06-24 09:21:44,3700,57.03,211011.0
BUY,ORD20250703201044873041_3089,ACC071,TISCO,2025-06-24 09:23:40,1800,98.36,177048.0
BUY,ORD20250703201044872832_6098,ACC174,SCC,2025-06-24 09:24:52,4200,256.54,1077468.0
BUY,ORD20250703201044873424_3056,ACC073,OSP,2025-06-24 09:25:36,5700,24.94,142158.0
BUY,ORD20250703201044872804_4930,ACC125,KBANK,2025-06-24 09:28:41,6000,149.45,896700.0
SELL,ORD20250703201044873097_7472,ACC199,CRC,2025-06-24 09:29:15,300,36.12,10836.0
BUY,ORD20250703201044872703_2017,ACC083,DELTA,2025-06-24 09:29:52,6200,89.92,557504.0
BUY,ORD20250703201044872373_3489,ACC005,AOT,2025-06-24 09:30:53,2600,70.78,184028.0
BUY,ORD20250703201044873188_8593,ACC171,PTT,2025-06-24 09:31:32,4300,33.89,145727.0
BUY,ORD20250703201044872434_6453,ACC079,PTT,2025-06-24 09:31:44,400,36.92,14768.0
SELL,ORD20250703201044873075_7142,ACC082,CPALL,2025-06-24 09:31:55,7000,55.51,388570.0
SELL,ORD20250703201044873340_6958,ACC074,SCB,2025-06-24 09:32:08,1500,112.55,168825.0
SELL,ORD20250703201044873654_7248,ACC060,TRUE,2025-06-24 09:33:31,6300,5.2,32760.0
BUY,ORD20250703201044872379_6553,ACC005,SCC,2025-06-24 09:36:25,5900,278.4,1642560.0
BUY,ORD20250703201044872439_9510,ACC079,TRUE,2025-06-24 09:37:22,2200,5.7,12540.0
BUY,ORD20250703201044873121_2197,ACC091,DELTA,2025-06-24 09:39:14,4600,93.39,429594.0
SELL,ORD20250703201044873530_6939,ACC024,TISCO,2025-06-24 09:40:12,1900,98.41,186979.0
SELL,ORD20250703201044873428_6161,ACC073,OSP,2025-06-24 09:41:45,10200,22.83,232866.0
BUY,ORD20250703201044872882_2044,ACC121,GULF,2025-06-24 09:43:07,4000,40.81,163240.0
BUY,ORD20250703201044872991_5788,ACC110,OSP,2025-06-24 09:44:05,1100,22.85,25135.0
SELL,ORD20250703201044873147_5766,ACC021,CPALL,2025-06-24 09:44:33,6400,59.05,377920.0
BUY,ORD20250703201044873136_6513,ACC147,BBL,2025-06-24 09:46:04,8700,148.38,1290906.0
SELL,ORD20250703201044873037_3816,ACC048,OSP,2025-06-24 09:48:49,2600,21.61,56186.0
SELL,ORD20250703201044873400_9816,ACC161,AOT,2025-06-24 09:49:13,1300,74.16,96408.0
SELL,ORD20250703201044873720_1924,ACC047,SCC,2025-06-24 09:51:04,4900,274.84,1346716.0
BUY,ORD20250703201044872707_2899,ACC083,PTT,2025-06-24 09:51:15,2000,32.59,65180.0
SELL,ORD20250703201044873102_4115,ACC155,TRUE,2025-06-24 09:52:04,600,6.32,3792.0
SELL,ORD20250703201044872388_7460,ACC039,MINT,2025-06-24 09:52:55,4800,34.4,165120.0
BUY,ORD20250703201044872624_2764,ACC138,MINT,2025-06-24 09:53:57,2400,33.22,79728.0
SELL,ORD20250703201044873056_1317,ACC087,KTC,2025-06-24 09:54:30,1500,51.92,77880.0
SELL,ORD20250703201044873385_9131,ACC020,AOT,2025-06-24 09:55:40,100,68.34,6834.0
BUY,ORD20250703201044873332_3864,ACC074,BDMS,2025-06-24 09:57:16,5200,25.75,133900.0
BUY,ORD20250703201044873310_7568,ACC196,TISCO,2025-06-24 09:57:35,10000,92.18,921800.0
SELL,ORD20250703201044872854_2976,ACC179,TOP,2025-06-24 09:58:36,4000,59.18,236720.0
BUY,ORD20250703201044873117_3755,ACC155,CPALL,2025-06-24 09:59:54,3400,54.72,186048.0
BUY,ORD20250703201044873345_6322,ACC169,TRUE,2025-06-24 10:00:12,4200,6.53,27426.0
BUY,ORD20250703201044872393_3685,ACC039,KBANK,2025-06-24 10:01:30,8100,142.22,1151982.0
BUY,ORD20250703201044872795_7020,ACC159,TRUE,2025-06-24 10:03:20,4900,6.52,31948.0
BUY,ORD20250703201044873625_5461,ACC027,AOT,2025-06-24 10:04:48,5800,67.36,390688.0
BUY,ORD20250703201044872430_7516,ACC163,KTC,2025-06-24 10:04:54,4700,51.22,240734.0
SELL,ORD20250703201044873689_4179,ACC194,DELTA,2025-06-24 10:05:11,1000,87.91,87910.0
SELL,ORD20250703201044872799_7528,ACC159,TISCO,2025-06-24 10:05:52,200,92.66,18532.0
SELL,ORD20250703201044873495_5118,ACC156,KTB,2025-06-24 10:07:25,100,17.11,1711.0
BUY,ORD20250703201044873620_6546,ACC027,SCB,2025-06-24 10:10:53,7900,128.72,1016888.0
BUY,ORD20250703201044872678_9712,ACC051,KBANK,2025-06-24 10:12:22,9700,139.38,1351986.0
BUY,ORD20250703201044872960_9845,ACC058,BBL,2025-06-24 10:12:57,5700,134.21,764997.0
SELL,ORD20250703201044873432_2004,ACC073,OSP,2025-06-24 10:13:02,5700,22.98,130986.0
BUY,ORD20250703201044872611_3280,ACC119,GULF,2025-06-24 10:15:14,3700,48.42,179154.0
SELL,ORD20250703201044872877_6490,ACC121,DELTA,2025-06-24 10:16:13,5800,93.96,544968.0
SELL,ORD20250703201044872909_7471,ACC181,MINT,2025-06-24 10:16:21,5800,30.17,174986.0
BUY,ORD20250703201044872497_5357,ACC112,TISCO,2025-06-24 10:17:00,5000,95.66,478300.0
SELL,ORD20250703201044873084_2234,ACC199,INTUCH,2025-06-24 10:19:44,1400,72.99,102186.0
BUY,ORD20250703201044872995_4451,ACC110,GULF,2025-06-24 10:22:28,8500,43.7,371450.0
BUY,ORD20250703201044873419_5501,ACC073,TRUE,2025-06-24 10:23:03,3900,5.35,20865.0
BUY,ORD20250703201044873437_3151,ACC197,KTC,2025-06-24 10:23:20,2600,48.81,126906.0
SELL,ORD20250703201044873032_8386,ACC048,SCC,2025-06-24 10:25:26,800,274.69,219752.0
SELL,ORD20250703201044872350_2837,ACC100,SCB,2025-06-24 10:25:33,12200,128.05,1562210.0
SELL,ORD20250703201044873380_8576,ACC020,OSP,2025-06-24 10:25:52,200,21.11,4222.0
BUY,ORD20250703201044872764_1324,ACC141,AOT,2025-06-24 10:26:07,5900,72.46,427514.0
BUY,ORD20250703201044873197_3802,ACC008,PTT,2025-06-24 10:27:37,5000,33.26,166300.0
BUY,ORD20250703201044872741_1300,ACC142,ADVANC,2025-06-24 10:28:12,1500,224.64,336960.0
SELL,ORD20250703201044872365_6610,ACC005,MINT,2025-06-24 10:31:49,1600,37.6,60160.0
BUY,ORD20250703201044872850_7394,ACC179,SCB,2025-06-24 10:33:18,7600,116.84,887984.0
BUY,ORD20250703201044872443_4000,ACC104,AOT,2025-06-24 10:33:52,7500,74.88,561600.0
BUY,ORD20250703201044873598_9852,ACC191,OSP,2025-06-24 10:35:21,5600,21.29,119224.0
BUY,ORD20250703201044872965_7725,ACC152,MINT,2025-06-24 10:36:30,6300,34.41,216783.0
SELL,ORD20250703201044873282_4119,ACC143,TISCO,2025-06-24 10:39:15,3700,94.42,349354.0
BUY,ORD20250703201044872982_1378,ACC173,CPALL,2025-06-24 10:46:39,3800,50.59,192242.0
BUY,ORD20250703201044872356_5176,ACC100,ADVANC,2025-06-24 10:50:27,6700,204.09,1367403.0
BUY,ORD20250703201044873450_3356,ACC016,BDMS,2025-06-24 10:51:56,3900,27.2,106080.0
SELL,ORD20250703201044872768_9780,ACC141,TRUE,2025-06-24 10:52:03,5400,6.44,34776.0
BUY,ORD20250703201044873112_2293,ACC155,TOP,2025-06-24 10:52:31,1400,50.17,70238.0
SELL,ORD20250703201044873649_8795,ACC097,INTUCH,2025-06-24 10:55:11,3500,79.75,279125.0
BUY,ORD20250703201044873616_3889,ACC027,KTB,2025-06-24 10:55:58,4000,17.67,70680.0
SELL,ORD20250703201044872790_8722,ACC092,BBL,2025-06-24 10:56:18,9200,131.74,1212008.0
BUY,ORD20250703201044872942_6308,ACC193,AOT,2025-06-24 10:58:14,7200,68.79,495288.0
BUY,ORD20250703201044872550_6113,ACC190,TRUE,2025-06-24 10:58:25,1600,5.57,8912.0
SELL,ORD20250703201044873166_5305,ACC090,INTUCH,2025-06-24 10:59:08,6300,78.4,493920.0
BUY,ORD20250703201044873363_3278,ACC150,PTT,2025-06-24 11:00:37,7000,37.49,262430.0
SELL,ORD20250703201044872886_9018,ACC189,BDMS,2025-06-24 11:03:22,300,29.98,8994.0
BUY,ORD20250703201044872731_9971,ACC142,PTT,2025-06-24 11:04:12,1700,36.75,62475.0
SELL,ORD20250703201044873534_1696,ACC024,DELTA,2025-06-24 11:04:23,200,83.35,16670.0
SELL,ORD20250703201044872750_9886,ACC057,PTT,2025-06-24 11:09:13,1600,30.03,48048.0
BUY,ORD20250703201044873594_3500,ACC191,OSP,2025-06-24 11:09:59,9600,22.22,213312.0
SELL,ORD20250703201044872546_8561,ACC190,ADVANC,2025-06-24 11:12:44,800,224.65,179720.0
BUY,ORD20250703201044873299_1396,ACC143,TISCO,2025-06-24 11:13:32,8300,93.8,778540.0
BUY,ORD20250703201044872973_7221,ACC152,CRC,2025-06-24 11:14:28,9900,31.7,313830.0
BUY,ORD20250703201044873063_3123,ACC172,BDMS,2025-06-24 11:14:39,100,25.68,2568.0
BUY,ORD20250703201044872421_2233,ACC163,SCB,2025-06-24 11:15:13,9100,118.41,1077531.0
BUY,ORD20250703201044872564_1545,ACC116,INTUCH,2025-06-24 11:16:19,9300,77.68,722424.0
SELL,ORD20250703201044872836_5816,ACC174,BBL,2025-06-24 11:16:39,6600,141.76,935616.0
SELL,ORD20250703201044872488_4086,ACC186,SCB,2025-06-24 11:21:19,600,127.76,76656.0
SELL,ORD20250703201044873372_2355,ACC020,INTUCH,2025-06-24 11:21:27,700,74.69,52283.0
BUY,ORD20250703201044873590_7196,ACC191,PTT,2025-06-24 11:22:24,3400,30.03,102102.0
SELL,ORD20250703201044873612_4888,ACC027,CPALL,2025-06-24 11:24:32,4100,56.58,231978.0
BUY,ORD20250703201044872533_6958,ACC190,SCB,2025-06-24 11:25:44,6800,128.33,872644.0
SELL,ORD20250703201044873671_8668,ACC194,AOT,2025-06-24 11:29:25,4400,71.01,312444.0
BUY,ORD20250703201044873694_3884,ACC127,TOP,2025-06-24 11:32:01,2100,57.97,121737.0
BUY,ORD20250703201044872629_5641,ACC069,SCC,2025-06-24 11:33:37,7300,267.55,1953115.0
SELL,ORD20250703201044872506_9683,ACC112,GULF,2025-06-24 11:33:46,1100,48.96,53856.0
BUY,ORD20250703201044872913_8879,ACC153,DELTA,2025-06-24 11:34:04,400,84.54,33816.0
BUY,ORD20250703201044872447_3884,ACC104,GULF,2025-06-24 11:41:10,1700,44.0,74800.0
BUY,ORD20250703201044872573_1213,ACC009,CPALL,2025-06-24 11:41:27,6000,59.17,355020.0
BUY,ORD20250703201044873270_9932,ACC064,INTUCH,2025-06-24 11:45:01,3600,72.19,259884.0
BUY,ORD20250703201044872860_1329,ACC179,TRUE,2025-06-24 11:46:02,6000,5.07,30420.0
BUY,ORD20250703201044872754_7835,ACC057,PTT,2025-06-24 11:48:57,6000,34.21,205260.0
BUY,ORD20250703201044872668_9349,ACC158,INTUCH,2025-06-24 11:55:47,8100,70.52,571212.0
SELL,ORD20250703201044872823_9539,ACC098,KTC,2025-06-24 11:55:51,900,49.58,44622.0
SELL,ORD20250703201044873729_4851,ACC010,KTB,2025-06-24 11:59:48,400,17.03,6812.0
BUY,ORD20250703201044873483_4546,ACC156,TISCO,2025-06-24 12:01:57,1500,90.76,136140.0
SELL,ORD20250703201044872904_7672,ACC181,MINT,2025-06-24 12:04:14,1200,30.29,36348.0
SELL,ORD20250703201044873107_5880,ACC155,GULF,2025-06-24 12:07:14,300,41.37,12411.0
SELL,ORD20250703201044872484_1021,ACC186,TOP,2025-06-24 12:11:15,300,51.4,15420.0
BUY,ORD20250703201044873736_3565,ACC182,ADVANC,2025-06-24 12:11:41,2400,214.3,514320.0
SELL,ORD20250703201044873052_5796,ACC087,AOT,2025-06-24 12:15:17,1300,71.01,92313.0
SELL,ORD20250703201044872511_8064,ACC145,MINT,2025-06-24 12:19:21,7200,34.0,244800.0
BUY,ORD20250703201044873460_9977,ACC016,TISCO,2025-06-24 12:20:26,100,93.19,9319.0
SELL,ORD20250703201044872977_4129,ACC152,CPALL,2025-06-24 12:20:32,10900,51.3,559170.0
SELL,ORD20250703201044872947_5222,ACC193,GULF,2025-06-24 12:21:01,9600,49.98,479808.0
BUY,ORD20250703201044873319_6057,ACC196,SCC,2025-06-24 12:21:08,5200,278.42,1447784.0
BUY,ORD20250703201044873441_2272,ACC026,SCC,2025-06-24 12:22:24,4600,270.03,1242138.0
SELL,ORD20250703201044873206_5134,ACC088,KBANK,2025-06-24 12:25:00,4200,149.02,625884.0
BUY,ORD20250703201044872593_8887,ACC049,INTUCH,2025-06-24 12:25:41,5200,77.86,404872.0
BUY,ORD20250703201044872416_2189,ACC188,DELTA,2025-06-24 12:25:59,4200,81.1,340620.0
BUY,ORD20250703201044872587_8721,ACC049,INTUCH,2025-06-24 12:28:12,9800,75.21,737058.0
SELL,ORD20250703201044872515_1290,ACC145,PTT,2025-06-24 12:31:12,1600,35.86,57376.0
BUY,ORD20250703201044873666_5922,ACC077,BDMS,2025-06-24 12:31:13,7000,29.37,205590.0
BUY,ORD20250703201044873175_8736,ACC045,TISCO,2025-06-24 12:32:27,3100,99.8,309380.0
SELL,ORD20250703201044872597_6094,ACC049,PTT,2025-06-24 12:37:30,100,30.22,3022.0
SELL,ORD20250703201044873005_9182,ACC110,CRC,2025-06-24 12:40:59,6300,31.79,200277.0
BUY,ORD20250703201044873221_5794,ACC088,GULF,2025-06-24 12:41:46,8800,46.53,409464.0
BUY,ORD20250703201044873662_2989,ACC077,OSP,2025-06-24 12:45:26,700,24.8,17360.0
BUY,ORD20250703201044873327_7764,ACC196,PTT,2025-06-24 12:47:27,5800,30.59,177422.0
SELL,ORD20250703201044872474_3896,ACC015,GULF,2025-06-24 12:50:56,2400,44.09,105816.0
BUY,ORD20250703201044872664_7364,ACC158,SCC,2025-06-24 12:54:04,2100,260.91,547911.0
BUY,ORD20250703201044873093_3687,ACC199,SCB,2025-06-24 12:55:33,9800,121.43,1190014.0
BUY,ORD20250703201044872577_6868,ACC009,AOT,2025-06-24 12:58:05,6700,72.15,483405.0
SELL,ORD20250703201044872470_5991,ACC120,KTC,2025-06-24 13:10:11,800,49.19,39352.0
BUY,ORD20250703201044872777_4093,ACC092,MINT,2025-06-24 13:10:26,6500,35.27,229255.0
BUY,ORD20250703201044873389_7049,ACC137,PTT,2025-06-24 13:12:15,7700,31.53,242781.0
BUY,ORD20250703201044873179_9171,ACC045,AOT,2025-06-24 13:12:22,9900,70.1,693990.0
BUY,ORD20250703201044873019_6642,ACC044,DELTA,2025-06-24 13:13:39,7700,90.96,700392.0
SELL,ORD20250703201044872406_5575,ACC188,BDMS,2025-06-24 13:14:43,1300,28.09,36517.0
SELL,ORD20250703201044873227_5915,ACC124,KBANK,2025-06-24 13:15:35,10900,133.88,1459292.0
SELL,ORD20250703201044872813_6327,ACC065,PTT,2025-06-24 13:17:55,600,37.98,22788.0
BUY,ORD20250703201044872873_6373,ACC121,KBANK,2025-06-24 13:23:27,3200,146.85,469920.0
BUY,ORD20250703201044872869_4399,ACC121,SCC,2025-06-24 13:24:02,9300,257.17,2391681.0
BUY,ORD20250703201044872735_8014,ACC142,ADVANC,2025-06-24 13:27:56,900,210.64,189576.0
SELL,ORD20250703201044873014_5473,ACC050,KTB,2025-06-24 13:28:39,6300,18.3,115290.0
SELL,ORD20250703201044872528_6145,ACC109,CRC,2025-06-24 13:29:17,4600,32.48,149408.0
