type_of_order,order_no,account_no,sec_symbol,trading_datetime,trading_unit,trading_price,trading_amt
BUY,ORD0003875,ACC126,TRUE,2025-06-27 17:22:17.603794,8500,7.18,61030.0
SELL,ORD0003876,ACC095,PTTEP,2025-06-27 21:49:01.603794,6000,143.65,861900.0
BUY,ORD0003877,ACC037,ADVANC,2025-06-27 22:42:38.603794,8500,225.78,1919130.0
SELL,ORD0003878,ACC012,CPALL,2025-06-27 21:50:51.603794,500,54.65,27325.0
BUY,ORD0003879,ACC062,BDMS,2025-06-27 17:36:43.603794,9100,29.28,266448.0
BUY,ORD0003880,ACC179,TRUE,2025-06-27 20:53:17.603794,2400,5.48,13152.0
SELL,ORD0003881,ACC146,SCB,2025-06-27 20:07:17.603794,5800,107.87,625646.0
BUY,ORD0003882,ACC109,ADVANC,2025-06-27 20:41:44.603794,9800,204.67,2005766.0
BUY,ORD0003883,ACC200,BDMS,2025-06-27 16:04:45.603794,9200,20.26,186392.0
BUY,ORD0003884,ACC094,SCB,2025-06-27 17:55:58.603794,9200,97.13,893596.0
SELL,ORD0003885,ACC170,SCB,2025-06-27 22:00:31.603794,2400,104.03,249672.0
BUY,ORD0003886,ACC190,GULF,2025-06-27 19:30:40.603794,4300,36.14,155402.0
BUY,ORD0003887,ACC166,GULF,2025-06-27 18:36:22.603794,2100,47.98,100758.0
BUY,ORD0003888,ACC046,CPALL,2025-06-27 21:08:41.603794,1800,56.1,100980.0
BUY,ORD0003889,ACC097,PTTEP,2025-06-27 20:32:16.603794,7900,136.84,1081036.0
SELL,ORD0003890,ACC086,PTTEP,2025-06-27 22:41:16.603794,6900,129.94,896586.0
BUY,ORD0003891,ACC183,CPALL,2025-06-27 22:33:49.603794,5400,56.93,307422.0
SELL,ORD0003892,ACC133,ADVANC,2025-06-27 17:35:38.603794,6000,211.59,1269540.0
SELL,ORD0003893,ACC047,CPALL,2025-06-27 16:36:39.603794,8700,62.67,545229.0
BUY,ORD0003894,ACC067,GULF,2025-06-27 20:18:21.603794,8000,36.74,293920.0
SELL,ORD0003895,ACC081,GULF,2025-06-27 19:52:43.603794,4300,45.13,194059.0
SELL,ORD0003896,ACC173,GULF,2025-06-27 23:14:32.603794,2200,42.45,93390.0
BUY,ORD0003897,ACC005,SCB,2025-06-27 15:32:35.603794,4900,94.26,461874.0
BUY,ORD0003898,ACC104,AOT,2025-06-27 18:56:50.603794,6800,63.23,429964.0
BUY,ORD0003899,ACC026,ADVANC,2025-06-27 21:37:58.603794,3800,212.56,807728.0
SELL,ORD0003900,ACC170,PTTEP,2025-06-27 17:12:45.603794,3000,151.34,454020.0
BUY,ORD0003901,ACC198,PTTEP,2025-06-27 18:06:03.603794,9600,128.15,1230240.0
BUY,ORD0003902,ACC131,TRUE,2025-06-27 21:27:26.603794,2500,7.61,19025.0
BUY,ORD0003903,ACC148,SCC,2025-06-27 20:21:22.603794,2800,300.76,842128.0
BUY,ORD0003904,ACC181,BDMS,2025-06-27 17:09:41.603794,9400,23.62,222028.0
BUY,ORD0003905,ACC054,GULF,2025-06-27 15:49:04.603794,6500,40.89,265785.0
BUY,ORD0003906,ACC140,GULF,2025-06-27 19:36:01.603794,6700,44.19,296073.0
BUY,ORD0003907,ACC178,GULF,2025-06-27 17:38:03.603794,2300,46.75,107525.0
BUY,ORD0003908,ACC122,TRUE,2025-06-27 16:43:03.603794,2900,6.88,19952.0
BUY,ORD0003909,ACC071,BDMS,2025-06-27 21:08:56.603794,4400,27.36,120384.0
BUY,ORD0003910,ACC054,SCB,2025-06-27 23:14:01.603794,4600,118.96,547216.0
BUY,ORD0003911,ACC098,TRUE,2025-06-27 17:18:03.603794,7900,6.03,47637.0
BUY,ORD0003912,ACC060,PTTEP,2025-06-27 17:58:00.603794,3000,131.73,395190.0
BUY,ORD0003913,ACC035,CPALL,2025-06-27 23:06:20.603794,2700,58.47,157869.0
BUY,ORD0003914,ACC040,ADVANC,2025-06-27 17:06:01.603794,2400,241.51,579624.0
BUY,ORD0003915,ACC048,CPALL,2025-06-27 19:01:26.603794,8000,60.91,487280.0
BUY,ORD0003916,ACC130,KBANK,2025-06-27 22:35:43.603794,1600,124.2,198720.0
SELL,ORD0003917,ACC045,CPALL,2025-06-27 19:30:06.603794,4100,63.21,259161.0
SELL,ORD0003918,ACC037,SCC,2025-06-27 23:18:06.603794,800,336.69,269352.0
SELL,ORD0003919,ACC055,SCC,2025-06-27 20:21:27.603794,5900,311.93,1840387.0
BUY,ORD0003920,ACC141,AOT,2025-06-27 22:36:00.603794,8200,73.79,605078.0
SELL,ORD0003921,ACC016,GULF,2025-06-27 22:33:23.603794,5800,42.52,246616.0
BUY,ORD0003922,ACC056,BDMS,2025-06-27 16:36:37.603794,7700,23.62,181874.0
SELL,ORD0003923,ACC179,KBANK,2025-06-27 18:17:56.603794,1100,125.0,137500.0
BUY,ORD0003924,ACC144,AOT,2025-06-27 15:37:28.603794,4900,76.14,373086.0
BUY,ORD0003925,ACC123,CPALL,2025-06-27 22:12:08.603794,7800,50.33,392574.0
BUY,ORD0003926,ACC106,PTTEP,2025-06-27 22:49:23.603794,8000,128.89,1031120.0
BUY,ORD0003927,ACC058,GULF,2025-06-27 18:35:16.603794,5500,38.7,212850.0
BUY,ORD0003928,ACC172,TRUE,2025-06-27 20:32:00.603794,4900,6.84,33516.0
BUY,ORD0003929,ACC122,ADVANC,2025-06-27 18:29:27.603794,1100,188.07,206877.0
BUY,ORD0003930,ACC012,TRUE,2025-06-27 18:32:01.603794,100,5.92,592.0
BUY,ORD0003931,ACC163,TRUE,2025-06-27 17:51:22.603794,7300,6.39,46647.0
BUY,ORD0003932,ACC022,BDMS,2025-06-27 21:18:35.603794,5300,27.81,147393.0
BUY,ORD0003933,ACC068,SCC,2025-06-27 16:23:21.603794,2500,292.35,730875.0
BUY,ORD0003934,ACC200,SCB,2025-06-27 16:01:32.603794,7800,117.18,914004.0
BUY,ORD0003935,ACC095,PTTEP,2025-06-27 22:01:21.603794,3400,128.17,435778.0
BUY,ORD0003936,ACC013,SCC,2025-06-27 16:49:43.603794,6400,324.63,2077632.0
BUY,ORD0003937,ACC116,SCB,2025-06-27 21:49:44.603794,400,108.0,43200.0
BUY,ORD0003938,ACC001,KBANK,2025-06-27 20:46:09.603794,300,124.07,37221.0
SELL,ORD0003939,ACC180,TRUE,2025-06-27 22:10:23.603794,5500,6.65,36575.0
SELL,ORD0003940,ACC082,BDMS,2025-06-27 20:04:30.603794,4100,24.74,101434.0
BUY,ORD0003941,ACC065,BDMS,2025-06-27 16:27:08.603794,1000,20.79,20790.0
SELL,ORD0003942,ACC168,GULF,2025-06-27 15:59:20.603794,900,38.62,34758.0
BUY,ORD0003943,ACC005,CPALL,2025-06-27 19:43:33.603794,9600,63.91,613536.0
BUY,ORD0003944,ACC013,AOT,2025-06-27 18:28:15.603794,3500,57.64,201740.0
SELL,ORD0003945,ACC025,GULF,2025-06-27 17:28:26.603794,9300,47.81,444633.0
SELL,ORD0003946,ACC145,AOT,2025-06-27 18:17:32.603794,8600,65.27,561322.0
BUY,ORD0003947,ACC193,PTTEP,2025-06-27 21:29:26.603794,5700,140.61,801477.0
BUY,ORD0003948,ACC093,ADVANC,2025-06-27 18:34:02.603794,9000,248.49,2236410.0
BUY,ORD0003949,ACC174,ADVANC,2025-06-27 20:41:29.603794,4500,230.35,1036575.0
SELL,ORD0003950,ACC054,AOT,2025-06-27 21:40:02.603794,100,74.81,7481.0
BUY,ORD0003951,ACC199,BDMS,2025-06-27 18:16:20.603794,9600,22.7,217920.0
SELL,ORD0003952,ACC082,KBANK,2025-06-27 20:38:29.603794,1600,130.65,209040.0
BUY,ORD0003953,ACC112,SCC,2025-06-27 19:13:42.603794,9900,334.83,3314817.0
SELL,ORD0003954,ACC005,CPALL,2025-06-27 22:27:21.603794,8800,69.99,615912.0
BUY,ORD0003955,ACC107,GULF,2025-06-27 18:52:16.603794,6400,37.43,239552.0
BUY,ORD0003956,ACC111,ADVANC,2025-06-27 23:05:32.603794,3700,208.23,770451.0
BUY,ORD0003957,ACC002,CPALL,2025-06-27 21:02:56.603794,8500,54.01,459085.0
BUY,ORD0003958,ACC127,SCC,2025-06-27 18:06:45.603794,3000,292.18,876540.0
BUY,ORD0003959,ACC115,SCC,2025-06-27 20:43:02.603794,8400,323.84,2720256.0
SELL,ORD0003960,ACC166,ADVANC,2025-06-27 19:38:36.603794,2600,180.75,469950.0
BUY,ORD0003961,ACC118,ADVANC,2025-06-27 16:35:58.603794,3300,214.75,708675.0
SELL,ORD0003962,ACC112,PTTEP,2025-06-27 18:17:41.603794,7600,151.27,1149652.0
SELL,ORD0003963,ACC171,SCC,2025-06-27 17:37:48.603794,6400,298.33,1909312.0
SELL,ORD0003964,ACC186,ADVANC,2025-06-27 16:04:50.603794,5200,215.95,1122940.0
SELL,ORD0003965,ACC085,AOT,2025-06-27 16:52:27.603794,6200,54.38,337156.0
BUY,ORD0003966,ACC047,CPALL,2025-06-27 15:45:06.603794,6100,69.96,426756.0
BUY,ORD0003967,ACC195,TRUE,2025-06-27 16:37:35.603794,4200,7.0,29400.0
BUY,ORD0003968,ACC177,SCB,2025-06-27 18:57:24.603794,5400,108.67,586818.0
BUY,ORD0003969,ACC037,AOT,2025-06-27 19:57:00.603794,1300,76.43,99359.0
BUY,ORD0003970,ACC157,SCB,2025-06-27 22:23:08.603794,3200,92.37,295584.0
BUY,ORD0003971,ACC200,TRUE,2025-06-27 17:36:06.603794,2100,6.7,14070.0
BUY,ORD0003972,ACC180,KBANK,2025-06-27 19:33:52.603794,4500,123.82,557190.0
BUY,ORD0003973,ACC043,CPALL,2025-06-27 16:14:14.603794,600,59.53,35718.0
BUY,ORD0003974,ACC026,ADVANC,2025-06-27 21:00:44.603794,7800,214.76,1675128.0
BUY,ORD0003975,ACC059,CPALL,2025-06-27 19:36:08.603794,1500,58.62,87930.0
BUY,ORD0003976,ACC029,SCC,2025-06-27 16:47:18.603794,4100,314.05,1287605.0
SELL,ORD0003977,ACC045,SCB,2025-06-27 18:40:36.603794,2200,113.1,248820.0
SELL,ORD0003978,ACC004,BDMS,2025-06-27 16:58:33.603794,3700,28.71,106227.0
BUY,ORD0003979,ACC193,KBANK,2025-06-27 18:55:24.603794,9500,146.45,1391275.0
BUY,ORD0003980,ACC178,PTTEP,2025-06-27 22:37:04.603794,3400,138.2,469880.0
SELL,ORD0003981,ACC022,KBANK,2025-06-27 20:21:51.603794,5300,148.77,788481.0
BUY,ORD0003982,ACC030,AOT,2025-06-27 21:06:22.603794,3800,79.1,300580.0
SELL,ORD0003983,ACC188,ADVANC,2025-06-27 18:12:21.603794,4400,194.43,855492.0
SELL,ORD0003984,ACC135,SCC,2025-06-27 22:51:38.603794,3500,271.77,951195.0
BUY,ORD0003985,ACC192,TRUE,2025-06-27 18:11:39.603794,9100,7.33,66703.0
BUY,ORD0003986,ACC178,SCC,2025-06-27 22:00:57.603794,2200,289.92,637824.0
SELL,ORD0003987,ACC018,GULF,2025-06-27 17:27:00.603794,4700,39.6,186120.0
BUY,ORD0003988,ACC044,TRUE,2025-06-27 16:09:36.603794,9600,5.16,49536.0
SELL,ORD0003989,ACC047,SCC,2025-06-27 20:01:27.603794,2200,330.22,726484.0
BUY,ORD0003990,ACC128,AOT,2025-06-27 19:30:45.603794,5400,67.4,363960.0
BUY,ORD0003991,ACC184,TRUE,2025-06-27 16:16:28.603794,6800,6.13,41684.0
BUY,ORD0003992,ACC145,SCC,2025-06-27 21:16:36.603794,7000,303.99,2127930.0
BUY,ORD0003993,ACC116,KBANK,2025-06-27 15:21:28.603794,900,142.92,128628.0
BUY,ORD0003994,ACC157,CPALL,2025-06-27 16:05:24.603794,5900,50.19,296121.0
BUY,ORD0003995,ACC058,AOT,2025-06-27 21:51:01.603794,2200,64.01,140822.0
BUY,ORD0003996,ACC185,ADVANC,2025-06-27 20:35:18.603794,2200,242.9,534380.0
BUY,ORD0003997,ACC094,TRUE,2025-06-27 16:31:06.603794,1800,7.74,13932.0
BUY,ORD0003998,ACC166,BDMS,2025-06-28 17:56:26.603794,8900,29.37,261393.0
SELL,ORD0003999,ACC153,ADVANC,2025-06-28 16:24:10.603794,4100,246.97,1012577.0
SELL,ORD0004000,ACC058,KBANK,2025-06-28 21:43:54.603794,200,136.86,27372.0
BUY,ORD0004001,ACC172,SCC,2025-06-28 15:28:44.603794,6000,298.41,1790460.0
BUY,ORD0004002,ACC001,TRUE,2025-06-28 18:10:58.603794,200,5.49,1098.0
BUY,ORD0004003,ACC112,ADVANC,2025-06-28 15:27:06.603794,4600,214.61,987206.0
BUY,ORD0004004,ACC024,KBANK,2025-06-28 22:16:43.603794,8100,125.84,1019304.0
BUY,ORD0004005,ACC033,BDMS,2025-06-28 19:12:31.603794,500,20.09,10045.0
BUY,ORD0004006,ACC059,SCC,2025-06-28 18:13:25.603794,1800,254.22,457596.0
SELL,ORD0004007,ACC171,AOT,2025-06-28 15:38:42.603794,800,52.54,42032.0
BUY,ORD0004008,ACC175,GULF,2025-06-28 20:48:49.603794,2300,37.17,85491.0
BUY,ORD0004009,ACC196,CPALL,2025-06-28 21:15:47.603794,7300,64.55,471215.0
SELL,ORD0004010,ACC073,ADVANC,2025-06-28 20:29:34.603794,900,233.27,209943.0
BUY,ORD0004011,ACC011,SCB,2025-06-28 16:01:34.603794,9600,114.49,1099104.0
BUY,ORD0004012,ACC040,ADVANC,2025-06-28 15:26:18.603794,1800,238.04,428472.0
SELL,ORD0004013,ACC085,AOT,2025-06-28 21:53:35.603794,6500,78.5,510250.0
BUY,ORD0004014,ACC167,SCB,2025-06-28 23:01:32.603794,5800,103.92,602736.0
BUY,ORD0004015,ACC147,SCB,2025-06-28 20:15:00.603794,9900,100.58,995742.0
SELL,ORD0004016,ACC044,SCB,2025-06-28 17:30:36.603794,6700,99.39,665913.0
SELL,ORD0004017,ACC192,SCC,2025-06-28 16:16:57.603794,8000,325.81,2606480.0
BUY,ORD0004018,ACC043,TRUE,2025-06-28 19:10:48.603794,6900,5.25,36225.0
SELL,ORD0004019,ACC018,TRUE,2025-06-28 16:11:28.603794,2500,7.28,18200.0
SELL,ORD0004020,ACC001,AOT,2025-06-28 21:44:13.603794,500,73.55,36775.0
SELL,ORD0004021,ACC017,CPALL,2025-06-28 20:30:53.603794,4600,66.97,308062.0
SELL,ORD0004022,ACC054,KBANK,2025-06-28 16:01:50.603794,3800,144.34,548492.0
SELL,ORD0004023,ACC029,BDMS,2025-06-28 17:17:09.603794,2600,21.06,54756.0
BUY,ORD0004024,ACC131,CPALL,2025-06-28 15:30:44.603794,3000,65.56,196680.0
BUY,ORD0004025,ACC185,PTTEP,2025-06-28 18:14:10.603794,9600,129.5,1243200.0
BUY,ORD0004026,ACC158,PTTEP,2025-06-28 20:01:02.603794,8400,134.55,1130220.0
BUY,ORD0004027,ACC084,KBANK,2025-06-28 15:57:38.603794,7600,126.7,962920.0
BUY,ORD0004028,ACC072,SCC,2025-06-28 18:21:31.603794,4500,278.62,1253790.0
SELL,ORD0004029,ACC161,CPALL,2025-06-28 19:05:29.603794,5000,53.04,265200.0
SELL,ORD0004030,ACC163,TRUE,2025-06-28 23:07:33.603794,6500,7.89,51285.0
BUY,ORD0004031,ACC045,GULF,2025-06-28 18:50:31.603794,2600,43.93,114218.0
BUY,ORD0004032,ACC198,CPALL,2025-06-28 21:52:14.603794,2500,50.39,125975.0
SELL,ORD0004033,ACC066,CPALL,2025-06-28 16:51:57.603794,2100,55.16,115836.0
SELL,ORD0004034,ACC194,TRUE,2025-06-28 22:55:07.603794,6900,6.83,47127.0
BUY,ORD0004035,ACC007,SCC,2025-06-28 23:17:35.603794,2100,260.77,547617.0
BUY,ORD0004036,ACC137,BDMS,2025-06-28 21:06:56.603794,1800,21.48,38664.0
BUY,ORD0004037,ACC167,BDMS,2025-06-28 18:44:27.603794,5000,29.06,145300.0
BUY,ORD0004038,ACC097,GULF,2025-06-28 18:10:21.603794,100,46.0,4600.0
BUY,ORD0004039,ACC081,KBANK,2025-06-28 20:38:48.603794,5600,121.08,678048.0
BUY,ORD0004040,ACC099,PTTEP,2025-06-28 20:48:16.603794,7100,130.2,924420.0
BUY,ORD0004041,ACC002,CPALL,2025-06-28 21:21:58.603794,7900,69.01,545179.0
BUY,ORD0004042,ACC167,GULF,2025-06-28 18:09:06.603794,5200,38.83,201916.0
BUY,ORD0004043,ACC049,SCC,2025-06-28 18:10:42.603794,8800,287.07,2526216.0
BUY,ORD0004044,ACC021,SCB,2025-06-28 19:51:01.603794,9400,107.09,1006646.0
BUY,ORD0004045,ACC106,GULF,2025-06-28 17:18:58.603794,3600,35.33,127188.0
SELL,ORD0004046,ACC056,SCB,2025-06-28 20:25:44.603794,7500,119.25,894375.0
BUY,ORD0004047,ACC169,SCC,2025-06-28 17:43:00.603794,5100,273.66,1395666.0
BUY,ORD0004048,ACC152,SCB,2025-06-28 20:56:46.603794,8700,99.1,862170.0
SELL,ORD0004049,ACC196,CPALL,2025-06-28 15:49:25.603794,2500,50.85,127125.0
SELL,ORD0004050,ACC080,CPALL,2025-06-28 20:15:56.603794,2800,57.62,161336.0
SELL,ORD0004051,ACC103,ADVANC,2025-06-28 18:46:42.603794,6100,238.95,1457595.0
SELL,ORD0004052,ACC109,ADVANC,2025-06-28 16:35:02.603794,8700,238.8,2077560.0
SELL,ORD0004053,ACC160,CPALL,2025-06-28 23:04:51.603794,4000,52.48,209920.0
BUY,ORD0004054,ACC095,SCC,2025-06-29 23:02:15.603794,2700,341.66,922482.0
BUY,ORD0004055,ACC081,GULF,2025-06-29 16:51:57.603794,9600,44.49,427104.0
BUY,ORD0004056,ACC137,PTTEP,2025-06-29 16:27:45.603794,8700,158.1,1375470.0
BUY,ORD0004057,ACC124,GULF,2025-06-29 21:19:21.603794,9400,38.98,366412.0
BUY,ORD0004058,ACC015,TRUE,2025-06-29 23:14:25.603794,3900,6.78,26442.0
BUY,ORD0004059,ACC163,AOT,2025-06-29 21:48:08.603794,8800,58.88,518144.0
BUY,ORD0004060,ACC023,KBANK,2025-06-29 20:05:35.603794,2300,131.1,301530.0
BUY,ORD0004061,ACC029,AOT,2025-06-29 16:01:55.603794,9400,73.79,693626.0
SELL,ORD0004062,ACC130,CPALL,2025-06-29 19:46:40.603794,9900,52.88,523512.0
SELL,ORD0004063,ACC033,GULF,2025-06-29 16:33:55.603794,1600,38.94,62304.0
BUY,ORD0004064,ACC090,CPALL,2025-06-29 21:26:16.603794,9300,66.85,621705.0
SELL,ORD0004065,ACC180,KBANK,2025-06-29 18:22:15.603794,8400,129.42,1087128.0
SELL,ORD0004066,ACC076,GULF,2025-06-29 18:29:25.603794,1900,40.24,76456.0
BUY,ORD0004067,ACC041,SCC,2025-06-29 20:27:37.603794,4300,280.63,1206709.0
BUY,ORD0004068,ACC159,TRUE,2025-06-29 18:54:47.603794,5800,7.64,44312.0
BUY,ORD0004069,ACC152,GULF,2025-06-29 22:18:09.603794,6800,38.13,259284.0
BUY,ORD0004070,ACC087,PTTEP,2025-06-29 16:01:02.603794,9700,158.09,1533473.0
BUY,ORD0004071,ACC065,PTTEP,2025-06-29 18:36:13.603794,5700,156.27,890739.0
BUY,ORD0004072,ACC083,AOT,2025-06-29 16:50:28.603794,4100,66.46,272486.0
BUY,ORD0004073,ACC160,TRUE,2025-06-29 22:44:56.603794,700,7.55,5285.0
SELL,ORD0004074,ACC172,AOT,2025-06-29 20:10:32.603794,6900,71.44,492936.0
BUY,ORD0004075,ACC180,GULF,2025-06-29 18:17:18.603794,7400,37.18,275132.0
SELL,ORD0004076,ACC082,PTTEP,2025-06-29 16:11:03.603794,3500,132.04,462140.0
BUY,ORD0004077,ACC134,KBANK,2025-06-29 19:22:30.603794,2500,127.58,318950.0
SELL,ORD0004078,ACC166,BDMS,2025-06-29 15:50:16.603794,4900,26.88,131712.0
BUY,ORD0004079,ACC036,ADVANC,2025-06-29 19:51:10.603794,4800,192.88,925824.0
SELL,ORD0004080,ACC065,ADVANC,2025-06-29 18:51:05.603794,2200,241.29,530838.0
BUY,ORD0004081,ACC039,AOT,2025-06-29 22:03:53.603794,4200,61.82,259644.0
SELL,ORD0004082,ACC087,SCC,2025-06-29 22:33:47.603794,4700,295.1,1386970.0
BUY,ORD0004083,ACC033,ADVANC,2025-06-29 20:59:10.603794,5500,196.04,1078220.0
SELL,ORD0004084,ACC138,GULF,2025-06-29 21:20:38.603794,1400,44.41,62174.0
SELL,ORD0004085,ACC125,BDMS,2025-06-29 20:19:42.603794,3100,29.28,90768.0
SELL,ORD0004086,ACC138,GULF,2025-06-29 18:44:41.603794,8100,39.13,316953.0
BUY,ORD0004087,ACC009,BDMS,2025-06-29 20:27:11.603794,6600,24.85,164010.0
BUY,ORD0004088,ACC133,CPALL,2025-06-29 19:51:42.603794,6500,67.97,441805.0
SELL,ORD0004089,ACC182,CPALL,2025-06-29 22:18:29.603794,8100,53.05,429705.0
SELL,ORD0004090,ACC110,AOT,2025-06-29 17:28:37.603794,7100,62.46,443466.0
BUY,ORD0004091,ACC030,SCB,2025-06-29 21:07:56.603794,6500,94.27,612755.0
BUY,ORD0004092,ACC033,SCB,2025-06-29 19:27:12.603794,3200,91.4,292480.0
BUY,ORD0004093,ACC001,BDMS,2025-06-29 16:58:09.603794,700,22.6,15820.0
BUY,ORD0004094,ACC050,GULF,2025-06-29 21:39:52.603794,6100,45.09,275049.0
BUY,ORD0004095,ACC134,PTTEP,2025-06-29 21:45:18.603794,5200,153.92,800384.0
BUY,ORD0004096,ACC162,SCC,2025-06-29 17:39:47.603794,5900,286.37,1689583.0
BUY,ORD0004097,ACC030,PTTEP,2025-06-29 17:37:12.603794,6700,136.89,917163.0
BUY,ORD0004098,ACC086,PTTEP,2025-06-29 22:28:20.603794,3900,159.09,620451.0
BUY,ORD0004099,ACC186,ADVANC,2025-06-29 19:28:15.603794,700,225.86,158102.0
BUY,ORD0004100,ACC053,PTTEP,2025-06-29 19:45:57.603794,5000,154.87,774350.0
BUY,ORD0004101,ACC141,ADVANC,2025-06-29 17:09:39.603794,5800,206.59,1198222.0
BUY,ORD0004102,ACC156,BDMS,2025-06-29 18:18:48.603794,3200,25.2,80640.0
BUY,ORD0004103,ACC114,PTTEP,2025-06-29 16:44:28.603794,8300,139.39,1156937.0
BUY,ORD0004104,ACC059,ADVANC,2025-06-29 21:37:49.603794,4900,185.12,907088.0
BUY,ORD0004105,ACC195,BDMS,2025-06-29 17:45:58.603794,9300,27.49,255657.0
BUY,ORD0004106,ACC048,KBANK,2025-06-29 17:59:33.603794,3500,145.77,510195.0
BUY,ORD0004107,ACC063,ADVANC,2025-06-29 23:11:32.603794,6800,245.04,1666272.0
SELL,ORD0004108,ACC125,ADVANC,2025-06-29 17:15:50.603794,7000,244.56,1711920.0
BUY,ORD0004109,ACC093,GULF,2025-06-29 22:31:33.603794,7200,47.37,341064.0
SELL,ORD0004110,ACC140,AOT,2025-06-29 20:20:27.603794,3900,62.91,245349.0
BUY,ORD0004111,ACC159,TRUE,2025-06-29 15:32:58.603794,6400,6.88,44032.0
BUY,ORD0004112,ACC157,SCB,2025-06-29 17:19:16.603794,8900,110.03,979267.0
SELL,ORD0004113,ACC024,KBANK,2025-06-29 22:27:33.603794,4600,135.46,623116.0
BUY,ORD0004114,ACC156,TRUE,2025-06-29 22:22:01.603794,1800,6.81,12258.0
BUY,ORD0004115,ACC136,TRUE,2025-06-29 16:26:55.603794,4000,6.83,27320.0
SELL,ORD0004116,ACC196,CPALL,2025-06-29 18:15:18.603794,300,62.92,18876.0
SELL,ORD0004117,ACC079,AOT,2025-06-29 15:52:01.603794,9600,50.05,480480.0
SELL,ORD0004118,ACC013,AOT,2025-06-29 15:28:56.603794,8100,77.97,631557.0
BUY,ORD0004119,ACC126,ADVANC,2025-06-29 22:27:29.603794,7900,246.51,1947429.0
SELL,ORD0004120,ACC061,SCB,2025-06-29 22:07:54.603794,8800,102.15,898920.0
BUY,ORD0004121,ACC105,AOT,2025-06-29 17:51:22.603794,700,77.19,54033.0
BUY,ORD0004122,ACC181,AOT,2025-06-29 16:01:37.603794,3700,79.34,293558.0
BUY,ORD0004123,ACC030,CPALL,2025-06-29 17:22:09.603794,6600,63.1,416460.0
BUY,ORD0004124,ACC071,TRUE,2025-06-29 22:07:04.603794,8700,6.72,58464.0
BUY,ORD0004125,ACC024,SCB,2025-06-29 20:31:25.603794,8800,109.55,964040.0
BUY,ORD0004126,ACC092,SCB,2025-06-29 18:59:19.603794,8400,106.29,892836.0
BUY,ORD0004127,ACC166,SCC,2025-06-29 18:11:04.603794,7200,300.79,2165688.0
BUY,ORD0004128,ACC157,GULF,2025-06-29 20:29:56.603794,6200,41.55,257610.0
BUY,ORD0004129,ACC074,KBANK,2025-06-29 21:01:11.603794,3500,147.66,516810.0
BUY,ORD0004130,ACC184,KBANK,2025-06-29 21:06:08.603794,9500,134.37,1276515.0
SELL,ORD0004131,ACC125,ADVANC,2025-06-29 17:30:04.603794,5600,237.78,1331568.0
BUY,ORD0004132,ACC110,ADVANC,2025-06-29 18:39:37.603794,5700,224.29,1278453.0
BUY,ORD0004133,ACC124,TRUE,2025-06-29 19:58:37.603794,8000,7.36,58880.0
BUY,ORD0004134,ACC188,CPALL,2025-06-29 18:55:28.603794,9900,58.56,579744.0
BUY,ORD0004135,ACC042,SCC,2025-06-29 18:03:19.603794,6300,318.86,2008818.0
SELL,ORD0004136,ACC191,BDMS,2025-06-29 20:20:55.603794,4200,28.04,117768.0
SELL,ORD0004137,ACC171,CPALL,2025-06-29 22:36:47.603794,1300,58.1,75530.0
SELL,ORD0004138,ACC191,SCB,2025-06-29 19:56:49.603794,9300,104.73,973989.0
BUY,ORD0004139,ACC109,ADVANC,2025-06-29 16:30:12.603794,9600,203.62,1954752.0
BUY,ORD0004140,ACC105,TRUE,2025-06-29 20:15:40.603794,3700,6.47,23939.0
BUY,ORD0004141,ACC032,SCC,2025-06-29 23:02:01.603794,800,287.64,230112.0
SELL,ORD0004142,ACC141,GULF,2025-06-29 16:50:08.603794,5100,48.26,246126.0
BUY,ORD0004143,ACC151,PTTEP,2025-06-29 21:37:23.603794,4200,155.65,653730.0
BUY,ORD0004144,ACC172,CPALL,2025-06-29 21:09:22.603794,6800,66.39,451452.0
BUY,ORD0004145,ACC196,GULF,2025-06-29 18:37:54.603794,4300,45.55,195865.0
BUY,ORD0004146,ACC150,AOT,2025-06-29 15:23:40.603794,7900,58.38,461202.0
BUY,ORD0004147,ACC018,SCB,2025-06-29 20:45:52.603794,300,115.41,34623.0
BUY,ORD0004148,ACC179,PTTEP,2025-06-29 21:12:04.603794,8900,141.75,1261575.0
BUY,ORD0004149,ACC060,SCC,2025-06-29 17:25:52.603794,1300,287.18,373334.0
BUY,ORD0004150,ACC102,SCC,2025-06-29 15:59:19.603794,4000,288.33,1153320.0
BUY,ORD0004151,ACC180,TRUE,2025-06-29 21:01:49.603794,6000,7.17,43020.0
SELL,ORD0004152,ACC110,ADVANC,2025-06-29 17:39:36.603794,2400,187.73,450552.0
BUY,ORD0004153,ACC125,BDMS,2025-06-29 22:18:35.603794,9900,21.75,215325.0
BUY,ORD0004154,ACC040,GULF,2025-06-29 15:18:55.603794,4700,45.06,211782.0
BUY,ORD0004155,ACC102,AOT,2025-06-29 20:50:30.603794,6900,61.73,425937.0
SELL,ORD0004156,ACC120,PTTEP,2025-06-29 18:13:57.603794,8000,125.34,1002720.0
BUY,ORD0004157,ACC129,PTTEP,2025-06-29 21:45:52.603794,2300,121.28,278944.0
BUY,ORD0004158,ACC091,SCB,2025-06-29 15:35:49.603794,3400,118.4,402560.0
BUY,ORD0004159,ACC074,KBANK,2025-06-29 18:59:23.603794,3200,133.51,427232.0
